"validfrom (UTC)","validto (UTC)",point,type,granularity,timezone,activity,classification,"capacity (kW)","volume (kWh)",percentage,"emission (kg CO2)","emissionfactor (kg CO2/kWh)"
"2024-04-24 16:00:00","2024-04-24 17:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,2390759,2390759,0,712446,0.29800000786781
"2024-04-24 17:00:00","2024-04-24 18:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,2496698,2496698,0,744016,0.29800000786781
"2024-04-24 18:00:00","2024-04-24 19:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,2605699,2605699,0,776498,0.29800000786781
"2024-04-24 19:00:00","2024-04-24 20:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,2514292,2514292,0,749259,0.29800000786781
"2024-04-24 20:00:00","2024-04-24 21:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,2349705,2349705,0,700212,0.29800000786781
"2024-04-24 21:00:00","2024-04-24 22:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,2154347,2154347,0,641995,0.29800000786781
"2024-04-24 22:00:00","2024-04-24 23:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,2083319,2083319,0,620829,0.29800000786781
"2024-04-24 23:00:00","2024-04-25 00:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,2075760,2075760,0,618576,0.29800000786781
"2024-04-25 00:00:00","2024-04-25 01:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,2087217,2087217,0,621990,0.29800000786781
"2024-04-25 01:00:00","2024-04-25 02:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,2136690,2136690,0,636733,0.29800000786781
"2024-04-25 02:00:00","2024-04-25 03:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,2167290,2167290,0,645852,0.29800000786781
"2024-04-25 03:00:00","2024-04-25 04:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,2343669,2343669,0,698413,0.29800000786781
"2024-04-25 04:00:00","2024-04-25 05:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,2561386,2561386,0,763293,0.29800000786781
"2024-04-25 05:00:00","2024-04-25 06:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,2768480,2768480,0,825007,0.29800000786781
"2024-04-25 06:00:00","2024-04-25 07:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,2695341,2695341,0,803211,0.29800000786781
"2024-04-25 07:00:00","2024-04-25 08:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,2429366,2429366,0,723951,0.29800000786781
"2024-04-25 08:00:00","2024-04-25 09:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,2265688,2265688,0,675175,0.29800000786781
"2024-04-25 09:00:00","2024-04-25 10:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,2198165,2198165,0,655053,0.29800000786781
"2024-04-25 10:00:00","2024-04-25 11:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,2161419,2161419,0,644102,0.29800000786781
"2024-04-25 11:00:00","2024-04-25 12:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,2027484,2027484,0,604190,0.29800000786781
"2024-04-25 12:00:00","2024-04-25 13:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1867286,1867286,0,556451,0.29800000786781
"2024-04-25 13:00:00","2024-04-25 14:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1912582,1912582,0,569949,0.29800000786781
"2024-04-25 14:00:00","2024-04-25 15:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,2159243,2159243,0,643454,0.29800000786781
"2024-04-25 15:00:00","2024-04-25 16:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,2390848,2390848,0,712472,0.29800000786781
"2024-04-25 16:00:00","2024-04-25 17:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,2593674,2593674,0,772914,0.29800000786781
"2024-04-25 17:00:00","2024-04-25 18:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,2661518,2661518,0,793132,0.29800000786781
"2024-04-25 18:00:00","2024-04-25 19:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,2625376,2625376,0,782362,0.29800000786781
"2024-04-25 19:00:00","2024-04-25 20:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,2526897,2526897,0,753015,0.29800000786781
"2024-04-25 20:00:00","2024-04-25 21:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,2328749,2328749,0,693967,0.29800000786781
"2024-04-25 21:00:00","2024-04-25 22:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,2082047,2082047,0,620450,0.29800000786781
"2024-04-25 22:00:00","2024-04-25 23:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1932779,1932779,0,575968,0.29800000786781
"2024-04-25 23:00:00","2024-04-26 00:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1845757,1845757,0,550035,0.29800000786781
"2024-04-26 00:00:00","2024-04-26 01:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1902111,1902111,0,566829,0.29800000786781
"2024-04-26 01:00:00","2024-04-26 02:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1901624,1901624,0,566683,0.29800000786781
"2024-04-26 02:00:00","2024-04-26 03:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1895201,1895201,0,564769,0.29800000786781
"2024-04-26 03:00:00","2024-04-26 04:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,2101334,2101334,0,626197,0.29800000786781
"2024-04-26 04:00:00","2024-04-26 05:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,2323166,2323166,0,692303,0.29800000786781
"2024-04-26 05:00:00","2024-04-26 06:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,2514397,2514397,0,749290,0.29800000786781
"2024-04-26 06:00:00","2024-04-26 07:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,2416157,2416157,0,720014,0.29800000786781
"2024-04-26 07:00:00","2024-04-26 08:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,2231275,2231275,0,664919,0.29800000786781
"2024-04-26 08:00:00","2024-04-26 09:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1961317,1961317,0,584472,0.29800000786781
"2024-04-26 09:00:00","2024-04-26 10:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1800498,1800498,0,536548,0.29800000786781
"2024-04-26 10:00:00","2024-04-26 11:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1658433,1658433,0,494213,0.29800000786781
"2024-04-26 11:00:00","2024-04-26 12:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1591992,1591992,0,474413,0.29800000786781
"2024-04-26 12:00:00","2024-04-26 13:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1502275,1502275,0,447677,0.29800000786781
"2024-04-26 13:00:00","2024-04-26 14:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1575165,1575165,0,469399,0.29800000786781
"2024-04-26 14:00:00","2024-04-26 15:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1688859,1688859,0,503279,0.29800000786781
"2024-04-26 15:00:00","2024-04-26 16:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,2066538,2066538,0,615828,0.29800000786781
"2024-04-26 16:00:00","2024-04-26 17:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,2292589,2292589,0,683191,0.29800000786781
"2024-04-26 17:00:00","2024-04-26 18:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,2314156,2314156,0,689618,0.29800000786781
"2024-04-26 18:00:00","2024-04-26 19:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,2337131,2337131,0,696465,0.29800000786781
"2024-04-26 19:00:00","2024-04-26 20:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,2290319,2290319,0,682515,0.29800000786781
"2024-04-26 20:00:00","2024-04-26 21:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,2121400,2121400,0,632177,0.29800000786781
"2024-04-26 21:00:00","2024-04-26 22:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1953013,1953013,0,581997,0.29800000786781
"2024-04-26 22:00:00","2024-04-26 23:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1804173,1804173,0,537643,0.29800000786781
"2024-04-26 23:00:00","2024-04-27 00:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1799463,1799463,0,536239,0.29800000786781
"2024-04-27 00:00:00","2024-04-27 01:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1835379,1835379,0,546942,0.29800000786781
"2024-04-27 01:00:00","2024-04-27 02:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1783833,1783833,0,531582,0.29800000786781
"2024-04-27 02:00:00","2024-04-27 03:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1761856,1761856,0,525033,0.29800000786781
"2024-04-27 03:00:00","2024-04-27 04:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1795545,1795545,0,535072,0.29800000786781
"2024-04-27 04:00:00","2024-04-27 05:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1894979,1894979,0,564703,0.29800000786781
"2024-04-27 05:00:00","2024-04-27 06:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1926568,1926568,0,574117,0.29800000786781
"2024-04-27 06:00:00","2024-04-27 07:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1915181,1915181,0,570723,0.29800000786781
"2024-04-27 07:00:00","2024-04-27 08:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1820458,1820458,0,542496,0.29800000786781
"2024-04-27 08:00:00","2024-04-27 09:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1612756,1612756,0,480601,0.29800000786781
"2024-04-27 09:00:00","2024-04-27 10:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1457900,1457900,0,434454,0.29800000786781
"2024-04-27 10:00:00","2024-04-27 11:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1414121,1414121,0,421408,0.29800000786781
"2024-04-27 11:00:00","2024-04-27 12:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1366587,1366587,0,407242,0.29800000786781
"2024-04-27 12:00:00","2024-04-27 13:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1272778,1272778,0,379287,0.29800000786781
"2024-04-27 13:00:00","2024-04-27 14:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1252469,1252469,0,373235,0.29800000786781
"2024-04-27 14:00:00","2024-04-27 15:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1273107,1273107,0,379385,0.29800000786781
"2024-04-27 15:00:00","2024-04-27 16:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1529086,1529086,0,455667,0.29800000786781
"2024-04-27 16:00:00","2024-04-27 17:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1731679,1731679,0,516040,0.29800000786781
"2024-04-27 17:00:00","2024-04-27 18:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1771179,1771179,0,527811,0.29800000786781
"2024-04-27 18:00:00","2024-04-27 19:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1780081,1780081,0,530464,0.29800000786781
"2024-04-27 19:00:00","2024-04-27 20:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1757766,1757766,0,523814,0.29800000786781
"2024-04-27 20:00:00","2024-04-27 21:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1591315,1591315,0,474211,0.29800000786781
"2024-04-27 21:00:00","2024-04-27 22:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1398994,1398994,0,416900,0.29800000786781
"2024-04-27 22:00:00","2024-04-27 23:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1279603,1279603,0,381321,0.29800000786781
"2024-04-27 23:00:00","2024-04-28 00:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1211881,1211881,0,361140,0.29800000786781
"2024-04-28 00:00:00","2024-04-28 01:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1164027,1164027,0,346880,0.29800000786781
"2024-04-28 01:00:00","2024-04-28 02:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1164822,1164822,0,347116,0.29800000786781
"2024-04-28 02:00:00","2024-04-28 03:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1233379,1233379,0,367546,0.29800000786781
"2024-04-28 03:00:00","2024-04-28 04:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1176306,1176306,0,350539,0.29800000786781
"2024-04-28 04:00:00","2024-04-28 05:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1214872,1214872,0,362031,0.29800000786781
"2024-04-28 05:00:00","2024-04-28 06:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1373226,1373226,0,409221,0.29800000786781
"2024-04-28 06:00:00","2024-04-28 07:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1476250,1476250,0,439922,0.29800000786781
"2024-04-28 07:00:00","2024-04-28 08:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1445205,1445205,0,430671,0.29800000786781
"2024-04-28 08:00:00","2024-04-28 09:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1357940,1357940,0,404666,0.29800000786781
"2024-04-28 09:00:00","2024-04-28 10:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1396939,1396939,0,416287,0.29800000786781
"2024-04-28 10:00:00","2024-04-28 11:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1382968,1382968,0,412124,0.29800000786781
"2024-04-28 11:00:00","2024-04-28 12:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1321546,1321546,0,393820,0.29800000786781
"2024-04-28 12:00:00","2024-04-28 13:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1282347,1282347,0,382139,0.29800000786781
"2024-04-28 13:00:00","2024-04-28 14:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1291379,1291379,0,384830,0.29800000786781
"2024-04-28 14:00:00","2024-04-28 15:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1323756,1323756,0,394479,0.29800000786781
"2024-04-28 15:00:00","2024-04-28 16:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1386342,1386342,0,413129,0.29800000786781
"2024-04-28 16:00:00","2024-04-28 17:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1415015,1415015,0,421674,0.29800000786781
"2024-04-28 17:00:00","2024-04-28 18:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1476040,1476040,0,439859,0.29800000786781
"2024-04-28 18:00:00","2024-04-28 19:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1542390,1542390,0,459632,0.29800000786781
"2024-04-28 19:00:00","2024-04-28 20:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1556113,1556113,0,463721,0.29800000786781
"2024-04-28 20:00:00","2024-04-28 21:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1570625,1570625,0,468046,0.29800000786781
"2024-04-28 21:00:00","2024-04-28 22:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1511555,1511555,0,450443,0.29800000786781
"2024-04-28 22:00:00","2024-04-28 23:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1379071,1379071,0,410963,0.29800000786781
"2024-04-28 23:00:00","2024-04-29 00:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1351803,1351803,0,402837,0.29800000786781
"2024-04-29 00:00:00","2024-04-29 01:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1356244,1356244,0,404160,0.29800000786781
"2024-04-29 01:00:00","2024-04-29 02:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1404893,1404893,0,418658,0.29800000786781
"2024-04-29 02:00:00","2024-04-29 03:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1525900,1525900,0,454718,0.29800000786781
"2024-04-29 03:00:00","2024-04-29 04:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1709735,1709735,0,509501,0.29800000786781
"2024-04-29 04:00:00","2024-04-29 05:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1966846,1966846,0,586120,0.29800000786781
"2024-04-29 05:00:00","2024-04-29 06:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,2080519,2080519,0,619994,0.29800000786781
"2024-04-29 06:00:00","2024-04-29 07:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1993013,1993013,0,593917,0.29800000786781
"2024-04-29 07:00:00","2024-04-29 08:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1730700,1730700,0,515748,0.29800000786781
"2024-04-29 08:00:00","2024-04-29 09:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1506424,1506424,0,448914,0.29800000786781
"2024-04-29 09:00:00","2024-04-29 10:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1382534,1382534,0,411995,0.29800000786781
"2024-04-29 10:00:00","2024-04-29 11:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1341320,1341320,0,399713,0.29800000786781
"2024-04-29 11:00:00","2024-04-29 12:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1340910,1340910,0,399591,0.29800000786781
"2024-04-29 12:00:00","2024-04-29 13:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1374834,1374834,0,409700,0.29800000786781
"2024-04-29 13:00:00","2024-04-29 14:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1437105,1437105,0,428257,0.29800000786781
"2024-04-29 14:00:00","2024-04-29 15:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1481765,1481765,0,441565,0.29800000786781
"2024-04-29 15:00:00","2024-04-29 16:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1751824,1751824,0,522043,0.29800000786781
"2024-04-29 16:00:00","2024-04-29 17:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1860881,1860881,0,554542,0.29800000786781
"2024-04-29 17:00:00","2024-04-29 18:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,2004904,2004904,0,597461,0.29800000786781
"2024-04-29 18:00:00","2024-04-29 19:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,2000954,2000954,0,596284,0.29800000786781
"2024-04-29 19:00:00","2024-04-29 20:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1976930,1976930,0,589125,0.29800000786781
"2024-04-29 20:00:00","2024-04-29 21:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1868729,1868729,0,556881,0.29800000786781
"2024-04-29 21:00:00","2024-04-29 22:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1645562,1645562,0,490377,0.29800000786781
"2024-04-29 22:00:00","2024-04-29 23:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1592948,1592948,0,474698,0.29800000786781
"2024-04-29 23:00:00","2024-04-30 00:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1542905,1542905,0,459785,0.29800000786781
"2024-04-30 00:00:00","2024-04-30 01:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1507496,1507496,0,449233,0.29800000786781
"2024-04-30 01:00:00","2024-04-30 02:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1448828,1448828,0,431750,0.29800000786781
"2024-04-30 02:00:00","2024-04-30 03:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1483440,1483440,0,442065,0.29800000786781
"2024-04-30 03:00:00","2024-04-30 04:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1600399,1600399,0,476918,0.29800000786781
"2024-04-30 04:00:00","2024-04-30 05:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1692433,1692433,0,504345,0.29800000786781
"2024-04-30 05:00:00","2024-04-30 06:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1800656,1800656,0,536595,0.29800000786781
"2024-04-30 06:00:00","2024-04-30 07:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1791281,1791281,0,533801,0.29800000786781
"2024-04-30 07:00:00","2024-04-30 08:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1607033,1607033,0,478895,0.29800000786781
"2024-04-30 08:00:00","2024-04-30 09:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1415966,1415966,0,421957,0.29800000786781
"2024-04-30 09:00:00","2024-04-30 10:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1291847,1291847,0,384970,0.29800000786781
"2024-04-30 10:00:00","2024-04-30 11:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1233976,1233976,0,367724,0.29800000786781
"2024-04-30 11:00:00","2024-04-30 12:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1202743,1202743,0,358417,0.29800000786781
"2024-04-30 12:00:00","2024-04-30 13:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1159290,1159290,0,345468,0.29800000786781
"2024-04-30 13:00:00","2024-04-30 14:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1160694,1160694,0,345886,0.29800000786781
"2024-04-30 14:00:00","2024-04-30 15:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1300639,1300639,0,387590,0.29800000786781
"2024-04-30 15:00:00","2024-04-30 16:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1527445,1527445,0,455178,0.29800000786781
"2024-04-30 16:00:00","2024-04-30 17:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1789469,1789469,0,533261,0.29800000786781
"2024-04-30 17:00:00","2024-04-30 18:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1890804,1890804,0,563459,0.29800000786781
"2024-04-30 18:00:00","2024-04-30 19:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1999222,1999222,0,595768,0.29800000786781
"2024-04-30 19:00:00","2024-04-30 20:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1918577,1918577,0,571735,0.29800000786781
"2024-04-30 20:00:00","2024-04-30 21:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1756523,1756523,0,523443,0.29800000786781
"2024-04-30 21:00:00","2024-04-30 22:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1595290,1595290,0,475396,0.29800000786781
"2024-04-30 22:00:00","2024-04-30 23:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1380566,1380566,0,411408,0.29800000786781
"2024-04-30 23:00:00","2024-05-01 00:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1309845,1309845,0,390333,0.29800000786781
"2024-05-01 00:00:00","2024-05-01 01:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1289038,1289038,0,384133,0.29800000786781
"2024-05-01 01:00:00","2024-05-01 02:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1291130,1291130,0,384756,0.29800000786781
"2024-05-01 02:00:00","2024-05-01 03:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1268683,1268683,0,378067,0.29800000786781
"2024-05-01 03:00:00","2024-05-01 04:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1381729,1381729,0,411755,0.29800000786781
"2024-05-01 04:00:00","2024-05-01 05:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1496712,1496712,0,446020,0.29800000786781
"2024-05-01 05:00:00","2024-05-01 06:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1544923,1544923,0,460387,0.29800000786781
"2024-05-01 06:00:00","2024-05-01 07:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1435904,1435904,0,427899,0.29800000786781
"2024-05-01 07:00:00","2024-05-01 08:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1268892,1268892,0,378129,0.29800000786781
"2024-05-01 08:00:00","2024-05-01 09:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1189752,1189752,0,354546,0.29800000786781
"2024-05-01 09:00:00","2024-05-01 10:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1138599,1138599,0,339302,0.29800000786781
"2024-05-01 10:00:00","2024-05-01 11:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1094241,1094241,0,326083,0.29800000786781
"2024-05-01 11:00:00","2024-05-01 12:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1078264,1078264,0,321322,0.29800000786781
"2024-05-01 12:00:00","2024-05-01 13:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1115990,1115990,0,332565,0.29800000786781
"2024-05-01 13:00:00","2024-05-01 14:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1107587,1107587,0,330060,0.29800000786781
"2024-05-01 14:00:00","2024-05-01 15:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1122453,1122453,0,334490,0.29800000786781
"2024-05-01 15:00:00","2024-05-01 16:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1221950,1221950,0,364141,0.29800000786781
"2024-05-01 16:00:00","2024-05-01 17:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1402860,1402860,0,418052,0.29800000786781
"2024-05-01 17:00:00","2024-05-01 18:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1531296,1531296,0,456326,0.29800000786781
"2024-05-01 18:00:00","2024-05-01 19:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1547255,1547255,0,461081,0.29800000786781
"2024-05-01 19:00:00","2024-05-01 20:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1563180,1563180,0,465827,0.29800000786781
"2024-05-01 20:00:00","2024-05-01 21:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1430512,1430512,0,426292,0.29800000786781
"2024-05-01 21:00:00","2024-05-01 22:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1243748,1243748,0,370636,0.29800000786781
"2024-05-01 22:00:00","2024-05-01 23:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1112741,1112741,0,331596,0.29800000786781
"2024-05-01 23:00:00","2024-05-02 00:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1018547,1018547,0,303527,0.29800000786781
"2024-05-02 00:00:00","2024-05-02 01:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1050491,1050491,0,313046,0.29800000786781
"2024-05-02 01:00:00","2024-05-02 02:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1054100,1054100,0,314121,0.29800000786781
"2024-05-02 02:00:00","2024-05-02 03:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1079056,1079056,0,321558,0.29800000786781
"2024-05-02 03:00:00","2024-05-02 04:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1148490,1148490,0,342250,0.29800000786781
"2024-05-02 04:00:00","2024-05-02 05:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1274763,1274763,0,379879,0.29800000786781
"2024-05-02 05:00:00","2024-05-02 06:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1275679,1275679,0,380152,0.29800000786781
"2024-05-02 06:00:00","2024-05-02 07:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1297620,1297620,0,386690,0.29800000786781
"2024-05-02 07:00:00","2024-05-02 08:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1217685,1217685,0,362870,0.29800000786781
"2024-05-02 08:00:00","2024-05-02 09:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1121775,1121775,0,334288,0.29800000786781
