"validfrom (UTC)","validto (UTC)",point,type,granularity,timezone,activity,classification,"capacity (kW)","volume (kWh)",percentage,"emission (kg CO2)","emissionfactor (kg CO2/kWh)"
"2024-04-21 10:00:00","2024-04-21 11:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,310750,310750,0.39839750528336,93224,0.30000001192093
"2024-04-21 11:00:00","2024-04-21 12:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,320750,320750,0.41121798753738,96224,0.30000001192093
"2024-04-21 12:00:00","2024-04-21 13:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,328500,328500,0.42115399241447,98550,0.30000001192093
"2024-04-21 13:00:00","2024-04-21 14:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,333250,333250,0.42724350094795,99974,0.30000001192093
"2024-04-21 14:00:00","2024-04-21 15:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,338126,338126,0.43349349498749,101436,0.30000001192093
"2024-04-21 15:00:00","2024-04-21 16:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,341500,341500,0.43782049417496,102450,0.30000001192093
"2024-04-21 16:00:00","2024-04-21 17:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,341750,341750,0.43814098834991,102524,0.30000001192093
"2024-04-21 17:00:00","2024-04-21 18:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,338376,338376,0.43381398916245,101511,0.30000001192093
"2024-04-21 18:00:00","2024-04-21 19:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,336750,336750,0.43173050880432,101024,0.30000001192093
"2024-04-21 19:00:00","2024-04-21 20:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,332250,332250,0.4259614944458,99674,0.30000001192093
"2024-04-21 20:00:00","2024-04-21 21:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,331000,331000,0.42435899376869,99300,0.30000001192093
"2024-04-21 21:00:00","2024-04-21 22:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,331000,331000,0.42435899376869,99300,0.30000001192093
"2024-04-21 22:00:00","2024-04-21 23:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,327250,327250,0.41955149173737,98174,0.30000001192093
"2024-04-21 23:00:00","2024-04-22 00:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,324750,324750,0.41634625196457,97424,0.30000001192093
"2024-04-22 00:00:00","2024-04-22 01:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,331000,331000,0.42435899376869,99300,0.30000001192093
"2024-04-22 01:00:00","2024-04-22 02:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,332500,332500,0.42628198862076,99750,0.30000001192093
"2024-04-22 02:00:00","2024-04-22 03:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,335376,335376,0.42996799945831,100611,0.30000001192093
"2024-04-22 03:00:00","2024-04-22 04:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,332626,332626,0.42644223570824,99786,0.30000001192093
"2024-04-22 04:00:00","2024-04-22 05:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,328126,328126,0.42067301273346,98436,0.30000001192093
"2024-04-22 05:00:00","2024-04-22 06:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,328126,328126,0.42067301273346,98436,0.30000001192093
"2024-04-22 06:00:00","2024-04-22 07:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,327626,327626,0.42003199458122,98286,0.30000001192093
"2024-04-22 07:00:00","2024-04-22 08:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,324500,324500,0.41602575778961,97350,0.30000001192093
"2024-04-22 08:00:00","2024-04-22 09:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,312376,312376,0.40048098564148,93711,0.30000001192093
"2024-04-22 09:00:00","2024-04-22 10:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,309250,309250,0.39647451043129,92774,0.30000001192093
"2024-04-22 10:00:00","2024-04-22 11:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,305626,305626,0.39182698726654,91686,0.30000001192093
"2024-04-22 11:00:00","2024-04-22 12:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,310750,310750,0.39839750528336,93224,0.30000001192093
"2024-04-22 12:00:00","2024-04-22 13:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,307876,307876,0.3947114944458,92361,0.30000001192093
"2024-04-22 13:00:00","2024-04-22 14:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,299500,299500,0.38397398591042,89850,0.30000001192093
"2024-04-22 14:00:00","2024-04-22 15:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,297000,297000,0.38076901435852,89100,0.30000001192093
"2024-04-22 15:00:00","2024-04-22 16:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,299626,299626,0.3841345012188,89886,0.30000001192093
"2024-04-22 16:00:00","2024-04-22 17:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,308876,308876,0.39599373936653,92661,0.30000001192093
"2024-04-22 17:00:00","2024-04-22 18:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,316626,316626,0.40592950582504,94986,0.30000001192093
"2024-04-22 18:00:00","2024-04-22 19:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,316000,316000,0.40512800216675,94800,0.30000001192093
"2024-04-22 19:00:00","2024-04-22 20:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,316000,316000,0.40512800216675,94800,0.30000001192093
"2024-04-22 20:00:00","2024-04-22 21:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,314876,314876,0.4036859869957,94461,0.30000001192093
"2024-04-22 21:00:00","2024-04-22 22:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,310376,310376,0.39791649580002,93111,0.30000001192093
"2024-04-22 22:00:00","2024-04-22 23:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,303750,303750,0.38942325115204,91124,0.30000001192093
"2024-04-22 23:00:00","2024-04-23 00:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,300376,300376,0.38509601354599,90111,0.30000001192093
"2024-04-23 00:00:00","2024-04-23 01:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,303626,303626,0.38926273584366,91086,0.30000001192093
"2024-04-23 01:00:00","2024-04-23 02:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,309500,309500,0.39679500460625,92850,0.30000001192093
"2024-04-23 02:00:00","2024-04-23 03:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,311250,311250,0.39903849363327,93374,0.30000001192093
"2024-04-23 03:00:00","2024-04-23 04:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,308126,308126,0.39503198862076,92436,0.30000001192093
"2024-04-23 04:00:00","2024-04-23 05:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,303126,303126,0.38862198591232,90936,0.30000001192093
"2024-04-23 05:00:00","2024-04-23 06:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,304500,304500,0.39038476347923,91350,0.30000001192093
"2024-04-23 06:00:00","2024-04-23 07:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,311250,311250,0.39903849363327,93374,0.30000001192093
"2024-04-23 07:00:00","2024-04-23 08:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,308500,308500,0.3955129981041,92550,0.30000001192093
"2024-04-23 08:00:00","2024-04-23 09:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,306000,306000,0.39230799674988,91800,0.30000001192093
"2024-04-23 09:00:00","2024-04-23 10:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,307876,307876,0.3947114944458,92361,0.30000001192093
"2024-04-23 10:00:00","2024-04-23 11:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,312126,312126,0.40016025304794,93636,0.30000001192093
"2024-04-23 11:00:00","2024-04-23 12:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,314376,314376,0.40304499864578,94311,0.30000001192093
"2024-04-23 12:00:00","2024-04-23 13:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,316876,316876,0.40625,95061,0.30000001192093
"2024-04-23 13:00:00","2024-04-23 14:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,321126,321126,0.41169849038124,96336,0.30000001192093
"2024-04-23 14:00:00","2024-04-23 15:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,323750,323750,0.41506451368332,97124,0.30000001192093
"2024-04-23 15:00:00","2024-04-23 16:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,326126,326126,0.41810899972916,97836,0.30000001192093
"2024-04-23 16:00:00","2024-04-23 17:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,328376,328376,0.42099350690842,98511,0.30000001192093
"2024-04-23 17:00:00","2024-04-23 18:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,327500,327500,0.41987198591232,98250,0.30000001192093
"2024-04-23 18:00:00","2024-04-23 19:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,327626,327626,0.42003199458122,98286,0.30000001192093
"2024-04-23 19:00:00","2024-04-23 20:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,329750,329750,0.42275649309158,98924,0.30000001192093
"2024-04-23 20:00:00","2024-04-23 21:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,324126,324126,0.41554498672485,97236,0.30000001192093
"2024-04-23 21:00:00","2024-04-23 22:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,323626,323626,0.41490375995636,97086,0.30000001192093
"2024-04-23 22:00:00","2024-04-23 23:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,322376,322376,0.41330125927925,96711,0.30000001192093
"2024-04-23 23:00:00","2024-04-24 00:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,310750,310750,0.39839750528336,93224,0.30000001192093
"2024-04-24 00:00:00","2024-04-24 01:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,311876,311876,0.39983975887299,93561,0.30000001192093
"2024-04-24 01:00:00","2024-04-24 02:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,321500,321500,0.41217949986458,96450,0.30000001192093
"2024-04-24 02:00:00","2024-04-24 03:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,327750,327750,0.4201925098896,98324,0.30000001192093
"2024-04-24 03:00:00","2024-04-24 04:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,332500,332500,0.42628198862076,99750,0.30000001192093
"2024-04-24 04:00:00","2024-04-24 05:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,327000,327000,0.41923099756241,98100,0.30000001192093
"2024-04-24 05:00:00","2024-04-24 06:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,319000,319000,0.40897426009178,95700,0.30000001192093
"2024-04-24 06:00:00","2024-04-24 07:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,315876,315876,0.40496799349785,94761,0.30000001192093
"2024-04-24 07:00:00","2024-04-24 08:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,320500,320500,0.41089725494385,96150,0.30000001192093
"2024-04-24 08:00:00","2024-04-24 09:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,317376,317376,0.40689098834991,95211,0.30000001192093
"2024-04-24 09:00:00","2024-04-24 10:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,304626,304626,0.39054501056671,91386,0.30000001192093
"2024-04-24 10:00:00","2024-04-24 11:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,299376,299376,0.38381400704384,89811,0.30000001192093
"2024-04-24 11:00:00","2024-04-24 12:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,299250,299250,0.38365349173546,89774,0.30000001192093
"2024-04-24 12:00:00","2024-04-24 13:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,299876,299876,0.38445499539375,89961,0.30000001192093
"2024-04-24 13:00:00","2024-04-24 14:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,303750,303750,0.38942348957062,91124,0.30000001192093
"2024-04-24 14:00:00","2024-04-24 15:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,308000,308000,0.39487200975418,92400,0.30000001192093
"2024-04-24 15:00:00","2024-04-24 16:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,314876,314876,0.4036859869957,94461,0.30000001192093
"2024-04-24 16:00:00","2024-04-24 17:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,316876,316876,0.40625,95061,0.30000001192093
"2024-04-24 17:00:00","2024-04-24 18:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,311626,311626,0.39951926469803,93486,0.30000001192093
"2024-04-24 18:00:00","2024-04-24 19:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,306750,306750,0.39326950907707,92024,0.30000001192093
"2024-04-24 19:00:00","2024-04-24 20:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,306500,306500,0.39294898509979,91950,0.30000001192093
"2024-04-24 20:00:00","2024-04-24 21:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,302876,302876,0.38830149173737,90861,0.30000001192093
"2024-04-24 21:00:00","2024-04-24 22:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,296126,296126,0.37964725494385,88836,0.30000001192093
"2024-04-24 22:00:00","2024-04-24 23:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,299250,299250,0.38365399837494,89774,0.30000001192093
"2024-04-24 23:00:00","2024-04-25 00:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,316876,316876,0.40625,95061,0.30000001192093
"2024-04-25 00:00:00","2024-04-25 01:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,315376,315376,0.40432700514793,94611,0.30000001192093
"2024-04-25 01:00:00","2024-04-25 02:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,319000,319000,0.40897426009178,95700,0.30000001192093
"2024-04-25 02:00:00","2024-04-25 03:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,321376,321376,0.4120192527771,96411,0.30000001192093
"2024-04-25 03:00:00","2024-04-25 04:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,320000,320000,0.41025623679161,96000,0.30000001192093
"2024-04-25 04:00:00","2024-04-25 05:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,325376,325376,0.41714748740196,97611,0.30000001192093
"2024-04-25 05:00:00","2024-04-25 06:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,324876,324876,0.41650649905205,97461,0.30000001192093
"2024-04-25 06:00:00","2024-04-25 07:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,324500,324500,0.41602599620819,97350,0.30000001192093
"2024-04-25 07:00:00","2024-04-25 08:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,328500,328500,0.42115399241447,98550,0.30000001192093
"2024-04-25 08:00:00","2024-04-25 09:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,331376,331376,0.42483976483345,99411,0.30000001192093
"2024-04-25 09:00:00","2024-04-25 10:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,331250,331250,0.42467948794365,99374,0.30000001192093
"2024-04-25 10:00:00","2024-04-25 11:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,329626,329626,0.42259600758553,98886,0.30000001192093
"2024-04-25 11:00:00","2024-04-25 12:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,327876,327876,0.42035248875618,98361,0.30000001192093
"2024-04-25 12:00:00","2024-04-25 13:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,326376,326376,0.41842949390411,97911,0.30000001192093
"2024-04-25 13:00:00","2024-04-25 14:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,323250,323250,0.4144232571125,96974,0.30000001192093
"2024-04-25 14:00:00","2024-04-25 15:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,314000,314000,0.40256398916245,94200,0.30000001192093
"2024-04-25 15:00:00","2024-04-25 16:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,312750,312750,0.40096148848534,93824,0.30000001192093
"2024-04-25 16:00:00","2024-04-25 17:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,318250,318250,0.40801250934601,95474,0.30000001192093
"2024-04-25 17:00:00","2024-04-25 18:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,318876,318876,0.4088140130043,95661,0.30000001192093
"2024-04-25 18:00:00","2024-04-25 19:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,320126,320126,0.41041675209999,96036,0.30000001192093
"2024-04-25 19:00:00","2024-04-25 20:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,317750,317750,0.40737149119377,95324,0.30000001192093
"2024-04-25 20:00:00","2024-04-25 21:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,319000,319000,0.40897399187088,95700,0.30000001192093
"2024-04-25 21:00:00","2024-04-25 22:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,321626,321626,0.41233974695206,96486,0.30000001192093
"2024-04-25 22:00:00","2024-04-25 23:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,325250,325250,0.41698750853539,97574,0.30000001192093
"2024-04-25 23:00:00","2024-04-26 00:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,326250,326250,0.41826948523521,97874,0.30000001192093
"2024-04-26 00:00:00","2024-04-26 01:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,328876,328876,0.42163449525833,98661,0.30000001192093
"2024-04-26 01:00:00","2024-04-26 02:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,327376,327376,0.41971150040627,98211,0.30000001192093
"2024-04-26 02:00:00","2024-04-26 03:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,328750,328750,0.42147448658943,98624,0.30000001192093
"2024-04-26 03:00:00","2024-04-26 04:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,328500,328500,0.42115399241447,98550,0.30000001192093
"2024-04-26 04:00:00","2024-04-26 05:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,324500,324500,0.41602599620819,97350,0.30000001192093
"2024-04-26 05:00:00","2024-04-26 06:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,322000,322000,0.41282099485397,96600,0.30000001192093
"2024-04-26 06:00:00","2024-04-26 07:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,319000,319000,0.40897426009178,95700,0.30000001192093
"2024-04-26 07:00:00","2024-04-26 08:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,315126,315126,0.40400651097298,94536,0.30000001192093
"2024-04-26 08:00:00","2024-04-26 09:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,319626,319626,0.40977549552917,95886,0.30000001192093
"2024-04-26 09:00:00","2024-04-26 10:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,323626,323626,0.41490399837494,97086,0.30000001192093
"2024-04-26 10:00:00","2024-04-26 11:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,325250,325250,0.41698750853539,97574,0.30000001192093
"2024-04-26 11:00:00","2024-04-26 12:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,327500,327500,0.41987198591232,98250,0.30000001192093
"2024-04-26 12:00:00","2024-04-26 13:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,300250,300250,0.38493600487709,90074,0.30000001192093
"2024-04-26 13:00:00","2024-04-26 14:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,289376,289376,0.37099349498749,86811,0.30000001192093
"2024-04-26 14:00:00","2024-04-26 15:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,333626,333626,0.42772424221039,100086,0.30000001192093
"2024-04-26 15:00:00","2024-04-26 16:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,325250,325250,0.41698750853539,97574,0.30000001192093
"2024-04-26 16:00:00","2024-04-26 17:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,336126,336126,0.43092951178551,100836,0.30000001192093
"2024-04-26 17:00:00","2024-04-26 18:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,343876,343876,0.44086548686028,103161,0.30000001192093
"2024-04-26 18:00:00","2024-04-26 19:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,334750,334750,0.42916649580002,100424,0.30000001192093
"2024-04-26 19:00:00","2024-04-26 20:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,331376,331376,0.42483976483345,99411,0.30000001192093
"2024-04-26 20:00:00","2024-04-26 21:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,327126,327126,0.41939100623131,98136,0.30000001192093
"2024-04-26 21:00:00","2024-04-26 22:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,320126,320126,0.41041651368141,96036,0.30000001192093
"2024-04-26 22:00:00","2024-04-26 23:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,320876,320876,0.41137826442719,96261,0.30000001192093
"2024-04-26 23:00:00","2024-04-27 00:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,316000,316000,0.40512800216675,94800,0.30000001192093
"2024-04-27 00:00:00","2024-04-27 01:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,311376,311376,0.39919850230217,93411,0.30000001192093
"2024-04-27 01:00:00","2024-04-27 02:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,316500,316500,0.40576899051666,94950,0.30000001192093
"2024-04-27 02:00:00","2024-04-27 03:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,328500,328500,0.42115399241447,98550,0.30000001192093
"2024-04-27 03:00:00","2024-04-27 04:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,336750,336750,0.43173050880432,101024,0.30000001192093
"2024-04-27 04:00:00","2024-04-27 05:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,335750,335750,0.43044850230217,100724,0.30000001192093
"2024-04-27 05:00:00","2024-04-27 06:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,340250,340250,0.43621799349785,102074,0.30000001192093
"2024-04-27 06:00:00","2024-04-27 07:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,352126,352126,0.4514422416687,105636,0.30000001192093
"2024-04-27 07:00:00","2024-04-27 08:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,344500,344500,0.44166675209999,103350,0.30000001192093
"2024-04-27 08:00:00","2024-04-27 09:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,333250,333250,0.42724350094795,99974,0.30000001192093
"2024-04-27 09:00:00","2024-04-27 10:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,323626,323626,0.41490399837494,97086,0.30000001192093
"2024-04-27 10:00:00","2024-04-27 11:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,318376,318376,0.40817299485207,95511,0.30000001192093
"2024-04-27 11:00:00","2024-04-27 12:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,320126,320126,0.41041651368141,96036,0.30000001192093
"2024-04-27 12:00:00","2024-04-27 13:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,323126,323126,0.41426301002502,96936,0.30000001192093
"2024-04-27 13:00:00","2024-04-27 14:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,323126,323126,0.41426301002502,96936,0.30000001192093
"2024-04-27 14:00:00","2024-04-27 15:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,319250,319250,0.40929448604584,95774,0.30000001192093
"2024-04-27 15:00:00","2024-04-27 16:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,324750,324750,0.41634625196457,97424,0.30000001192093
"2024-04-27 16:00:00","2024-04-27 17:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,337876,337876,0.43317300081253,101361,0.30000001192093
"2024-04-27 17:00:00","2024-04-27 18:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,338000,338000,0.43333300948143,101400,0.30000001192093
"2024-04-27 18:00:00","2024-04-27 19:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,330376,330376,0.4235574901104,99111,0.30000001192093
"2024-04-27 19:00:00","2024-04-27 20:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,323750,323750,0.41506424546242,97124,0.30000001192093
"2024-04-27 20:00:00","2024-04-27 21:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,317376,317376,0.40689098834991,95211,0.30000001192093
"2024-04-27 21:00:00","2024-04-27 22:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,317126,317126,0.40657049417496,95136,0.30000001192093
"2024-04-27 22:00:00","2024-04-27 23:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,322500,322500,0.41346174478531,96750,0.30000001192093
"2024-04-27 23:00:00","2024-04-28 00:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,320376,320376,0.41073700785637,96111,0.30000001192093
"2024-04-28 00:00:00","2024-04-28 01:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,322876,322876,0.41394224762917,96861,0.30000001192093
"2024-04-28 01:00:00","2024-04-28 02:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,326376,326376,0.41842949390411,97911,0.30000001192093
"2024-04-28 02:00:00","2024-04-28 03:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,325876,325876,0.4177885055542,97761,0.30000001192093
"2024-04-28 03:00:00","2024-04-28 04:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,324376,324376,0.41586551070213,97311,0.30000001192093
"2024-04-28 04:00:00","2024-04-28 05:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,323500,323500,0.41474398970604,97050,0.30000001192093
"2024-04-28 05:00:00","2024-04-28 06:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,322126,322126,0.41298073530197,96636,0.30000001192093
"2024-04-28 06:00:00","2024-04-28 07:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,324000,324000,0.41538500785828,97200,0.30000001192093
"2024-04-28 07:00:00","2024-04-28 08:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,326250,326250,0.41826948523521,97874,0.30000001192093
"2024-04-28 08:00:00","2024-04-28 09:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,323626,323626,0.41490375995636,97086,0.30000001192093
"2024-04-28 09:00:00","2024-04-28 10:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,311126,311126,0.39887800812721,93336,0.30000001192093
"2024-04-28 10:00:00","2024-04-28 11:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,304250,304250,0.39006423950195,91274,0.30000001192093
"2024-04-28 11:00:00","2024-04-28 12:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,287126,287126,0.36810898780823,86136,0.30000001192093
"2024-04-28 12:00:00","2024-04-28 13:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,272376,272376,0.34919875860214,81711,0.30000001192093
"2024-04-28 13:00:00","2024-04-28 14:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,278000,278000,0.35640999674797,83400,0.30000001192093
"2024-04-28 14:00:00","2024-04-28 15:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,280250,280250,0.35929450392723,84074,0.30000001192093
"2024-04-28 15:00:00","2024-04-28 16:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,291876,291876,0.37419876456261,87561,0.30000001192093
"2024-04-28 16:00:00","2024-04-28 17:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,301250,301250,0.38621801137924,90374,0.30000001192093
"2024-04-28 17:00:00","2024-04-28 18:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,293500,293500,0.37628200650215,88050,0.30000001192093
"2024-04-28 18:00:00","2024-04-28 19:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,288750,288750,0.37019249796867,86624,0.30000001192093
"2024-04-28 19:00:00","2024-04-28 20:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,288376,288376,0.36971148848534,86511,0.30000001192093
"2024-04-28 20:00:00","2024-04-28 21:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,291376,291376,0.37355750799179,87411,0.30000001192093
"2024-04-28 21:00:00","2024-04-28 22:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,287000,287000,0.36794900894165,86100,0.30000001192093
